filename,title,feature,topic,role,level
./help/quicksilver/product-announcements/product-releases/workfront-proof-release-activity/proof-23-3-release/proof-23-3-jun-5.md,"Adobe Workfront proof 23.3 release activity Week of June 5, 2023","Product Announcements, Workfront Proof",,,
./help/quicksilver/product-announcements/product-releases/workfront-proof-release-activity/proof-23-3-release/proof-23-3-may-8.md,"Adobe Workfront proof 23.3 release activity Week of May 8, 2023","Product Announcements, Workfront Proof",,,
help/quicksilver/product-announcements/product-releases/workfront-proof-release-activity/wp-release-may-17.md,"'Workfront Proof release activity: Week of May 17, 2021'","Product Announcements, Workfront Proof",,,
help/quicksilver/product-announcements/product-releases/workfront-proof-release-activity/wp-release-22-1.md,"Workfront Proof release activity:&nbsp;Week of November 29, 2021","Product Announcements, Workfront Proof",,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/quarterly-release-archive.md,Quarterly release archive,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/20.4-release-activity/20-4-release-overview.md,20.4 release overview,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/20.4-release-activity/20-4-project-mgt-enhancements.md,20.4 Project management enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/20.4-release-activity/20-4-analytics-enhancements.md,20. 4 Analytics enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/20.4-release-activity/20-4-resource-mgt-enhancements.md,20.4 Resource Management enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/20.4-release-activity/20-4-proof-enhancements.md,20.4 Proof enhancements,"Product Announcements, Workfront Proof",,,
help/quicksilver/product-announcements/product-releases/20.4-release-activity/20-4-mobile-enhancements.md,20.4 Mobile and integration enhancements,"Product Announcements, Workfront Integrations and Apps",,,
help/quicksilver/product-announcements/product-releases/20.4-release-activity/20-4-other-enhancements.md,20.4 Other enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/20.3-release-activity/20.3-release-overview.md,20.3 release overview,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/20.3-release-activity/20-3-resource-management-enhancements.md,20.3 Resource Management enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/20.3-release-activity/20-3-analytics-enhancements.md,20.3 Analytics enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/20.3-release-activity/20-3-project-management-enhancements.md,20.3 Project Management enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/20.3-release-activity/20-3-proof-enhancements.md,20.3 Proof enhancements,"Product Announcements, Workfront Proof",,,
help/quicksilver/product-announcements/product-releases/20.3-release-activity/20-3-agile-enhancements.md,20.3 Agile enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/20.3-release-activity/20-3-mobile-enhancements.md,20.3 Integration and mobile enhancements,"Product Announcements, Workfront Integrations and Apps",,,
help/quicksilver/product-announcements/product-releases/20.3-release-activity/20-3-other-enhancements.md,20.3 other enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/2020.2.-release-activity/2020.2-release-overview.md,2020.2 release overview,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/2020.2.-release-activity/2020.2-mobile-enhancements.md,2020.2 mobile enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/2020.2.-release-activity/2020.2-other-enhancements.md,2020.2 other enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/2020.2.-release-activity/2020.2-project-enhancements.md,2020.2 Project enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/2020.2.-release-activity/2020.2-proofing-enhancements.md,2020.2 Proofing enhancements,"Product Announcements, Workfront Proof",,,
help/quicksilver/product-announcements/product-releases/2020.2.-release-activity/2020.2-resource-management.md,'2020.2 Resource Management enhancements: The Workload Balancer',Product Announcements,,,
help/quicksilver/product-announcements/product-releases/2020.1-release-activity/2020.1-release-overview.md,2020.1 release overview,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/2020.1-release-activity/2020.1-list-enhancements.md,2020.1 List enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/2020.1-release-activity/2020.1-mobile-enhancements.md,2020.1 Mobile enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/2020.1-release-activity/2020.1-other-enhancements.md,2020.1 Other enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/2020.1-release-activity/2020.1-project-enhancements.md,2020.1 Project enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/2020.1-release-activity/2020.1-proofing-enhancements.md,2020.1 Proofing enhancements,"Product Announcements, Workfront Proof",,,
help/quicksilver/product-announcements/product-releases/2020.1-release-activity/2020.1-resource-management-enhancements.md,2020.1 Resource Management enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/2020.1-release-activity/prior-to-2020.1.md,Other Workfront Classic features released to Production prior to the 2020.1 release,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.4-release-activity/2019.4-release-activity-overview.md,2019.4 release overview,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.4-release-activity/2019.4-list-enhancements.md,2019.4 List enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.4-release-activity/2019.4-mobile-enhancements.md,2019.4 Mobile enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.4-release-activity/2019.4-other-enhancements.md,2019.4 other enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.4-release-activity/2019.4-resource-management-enhancements.md,2019.4 Resource Management enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.4-release-activity/other-workfront-classic-features-prior-to-19.4.md,Other Workfront Classic features released to Production prior to the 2019.4 release,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.3-release-activity/2019.3-release-activity-overview.md,2019.3 release activity overview,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.3-release-activity/2019.3-resource-planning-enhancements.md,2019.3 Resource Planning enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.3-release-activity/2019.3-home-enhancements.md,2019.3 Home enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.3-release-activity/2019.3-integration-mobile-enhancements.md,2019.3 Integration and mobile enhancements,"Product Announcements, Workfront Integrations and Apps",,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.3-release-activity/2019.3-project-enhancements.md,2019.3 Project enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.2-release-activity/2019.2-release-activity-overview.md,2019.2 release activity overview,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.2-release-activity/2019.2-administrator-enhancements.md,2019.2 administrator enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.2-release-activity/2019.2-agile-enhancements.md,2019.2 Agile enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.2-release-activity/2019.2-integration-enhancements.md,2019.2 Integration and Mobile enhancements,"Product Announcements, Workfront Integrations and Apps",,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.2-release-activity/2019.2-project-enhancements.md,2019.2 Project enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.2-release-activity/2019.2-proofing-enhancements.md,2019.2 Proofing enhancements,"Product Announcements, Workfront Proof",,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.2-release-activity/2019.2-resource-management-enhancements.md,2019.2 Resource Management enhancements,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.1-release-activity/2019.1-release-activity.md,2019.1 release activity,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.1-release-activity/2019.1-release-activity-overview.md,2019.1 release activity overview,Product Announcements,,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.1-release-activity/2019.1-mbl-intgrtn-enhncmnts.md,2019.1 Mobile and integration enhancements,"Product Announcements, Workfront Integrations and Apps",,,
help/quicksilver/product-announcements/product-releases/quarterly-release-archive/2019.1-release-activity/2019.1-project-enhancements.md,2019.1 Project enhancements,Product Announcements,,,
